time_period,time_identifier,geographic_level,country_code,country_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,version,inst_count,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,ind,non_des,ssf,sfc,spec_prov,edu_combo,appren,appl4,appl3,appl2,all_work,all_notsust,notsust,notsust_ben,only_ben,all_unknown,unknown_id,unknown
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Other qualifications,FSM Y11 Status,FSM not eligible,Number of pupils,Revised,z,22263,13314,1896,0,1502,990,190,322,394,10,0,9,194,1,180,4164,47,1754,2363,7254,5914,3122,1479,1313,3035,2440,595
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Prior Attainment,Prior Attainment KS2 at L4,Number of pupils,Revised,z,110807,99138,64654,55797,5685,4586,765,334,3172,171,6,2002,808,11,174,8147,983,3917,3247,26337,8510,5912,1775,823,3159,2982,177
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Black African,Number of pupils,Revised,z,1436,1266,958,839,65,57,8,0,54,7,0,31,15,0,1,51,15,22,14,257,117,87,19,11,53,48,5
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 other,Ethnicity Minor,Chinese,Number of pupils,Revised,z,13,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 other,Ethnicity Major,White,Number of pupils,Revised,z,4922,4009,1671,1397,140,70,58,12,134,3,0,78,41,0,12,596,28,255,313,1742,645,413,151,81,268,237,31
201819,Academic year,National,E92000001,England,All schools,Total,All other qualifications,Other qualifications,Total,Total,Number of pupils,Revised,z,6331,4172,1978,0,170,37,28,105,1808,8,0,259,38,1477,26,936,12,354,570,1258,1366,688,283,395,793,573,220
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Ethnicity Minor,Gypsy Roma,Number of pupils,Revised,z,35,26,8,8,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,11,7,2,4,1,2,2,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Level 1 and entry level,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Mixed Dual background,Number of pupils,Revised,z,611,343,118,0,109,c,c,c,9,c,c,c,c,c,c,72,c,c,c,153,190,c,c,c,78,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Prior Attainment,Prior Attainment KS4 E&M 9-4 no record,Number of pupils,Revised,z,2586,1769,1233,71,1051,598,364,89,111,0,0,14,93,0,4,112,0,74,38,424,282,175,60,47,535,145,390
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 2,Level 2 other,Ethnicity Minor,Black Caribbean,Number of pupils,Revised,z,203,119,48,0,42,25,14,3,6,0,0,0,5,0,1,23,0,7,16,48,60,28,24,8,24,23,1
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Free,Level 2,Level 2 approved,Total,Total,Number of pupils,Revised,z,14,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,5,5,0,0,2,2,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 other,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,z,2036,1180,416,0,139,38,59,42,277,1,0,243,21,1,11,216,2,64,150,548,593,301,147,145,263,249,14
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Ethnicity Major,Mixed Dual background,Number of pupils,Revised,z,2902,2149,1047,147,799,452,258,89,101,0,0,19,76,0,6,276,2,149,125,826,607,279,217,111,146,135,11
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,All other qualifications,Other qualifications,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,z,2559,1712,270,0,37,23,10,4,233,1,0,188,24,5,15,671,10,267,394,771,515,356,81,78,332,265,67
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,White Irish,Number of pupils,Revised,z,1133,1018,761,671,44,33,5,6,46,5,1,33,4,0,3,45,14,20,11,212,76,60,11,5,39,35,4
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Level 1 and entry level,Disadvantage Y11 Status and Prior Attainment,Disadvantaged Prior Attainment KS2 above L4,Number of pupils,Revised,z,629,352,62,0,52,c,c,c,10,c,c,c,c,c,c,124,c,c,c,166,235,c,c,c,42,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Sponsored academy,Level 2,Level 2 other,Total,Total,Number of pupils,Revised,z,1356,830,269,0,94,29,42,23,175,0,0,162,4,1,8,148,0,39,109,413,333,194,72,67,193,162,31
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Converter academy,Level 3,Level 3 approved,Total,Total,Number of pupils,Revised,z,121885,110306,78726,72203,3390,2734,465,191,3133,324,7,2386,259,10,147,7191,1577,3267,2347,24389,7536,5990,1061,485,4043,3381,662
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status and Ethnicity Major,Disadvantaged White,Number of pupils,Revised,z,23753,20427,12929,10663,1626,c,c,c,640,c,c,c,c,c,c,1600,c,c,c,5898,2612,c,c,c,714,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 2,Level 2 approved,Ethnicity Minor,Any other white background,Number of pupils,Revised,z,3561,2750,1480,237,1121,657,388,76,122,3,0,1,109,1,8,222,2,119,101,1048,568,408,114,46,243,217,26
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 other,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,z,3601,2503,929,0,227,90,83,54,702,4,0,595,81,5,17,513,5,173,335,1061,686,484,123,79,412,329,83
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Prior Attainment,Prior Attainment KS2 no recorded level,Number of pupils,Revised,z,9048,6774,4312,532,3326,1906,1105,315,454,4,0,71,360,4,15,467,5,252,210,1995,1306,805,316,185,968,497,471
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Other qualifications,Ethnicity Major,Black or Black British,Number of pupils,Revised,z,1175,537,167,0,141,89,17,35,26,0,0,2,20,1,3,86,2,39,45,284,400,213,107,80,238,230,8
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Black African,Number of pupils,Revised,z,10456,9521,8472,7753,363,290,52,21,356,34,0,232,84,0,6,141,30,78,33,908,582,443,109,30,353,243,110
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Level 1 and entry level,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Asian or Asian British,Number of pupils,Revised,z,1266,768,464,0,437,c,c,c,27,c,c,c,c,c,c,39,c,c,c,265,322,c,c,c,176,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Academy 16-19 Converter,All other qualifications,Level 1 and entry level,Total,Total,Number of pupils,Revised,z,229,126,78,0,25,0,9,16,53,0,0,23,28,2,0,12,0,4,8,36,63,40,9,14,40,32,8
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,All other qualifications,Other qualifications,Ethnicity Minor,Traveller of Irish Heritage,Number of pupils,Revised,z,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Disadvantage Y11 Status and Prior Attainment,Disadvantaged Prior Attainment KS2 at L4,Number of pupils,Revised,z,12473,9925,5457,4388,943,c,c,c,126,c,c,c,c,c,c,778,c,c,c,3690,2080,c,c,c,468,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Other qualifications,Ethnicity Minor,Black Caribbean,Number of pupils,Revised,z,432,181,41,0,32,21,7,4,9,0,0,2,4,1,2,35,0,12,23,105,173,91,48,34,78,77,1
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,All other qualifications,Level 1 and entry level,Ethnicity Minor,Black African,Number of pupils,Revised,z,38,23,18,0,12,0,5,7,6,0,0,2,4,0,0,0,0,0,0,5,8,5,2,1,7,7,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 other,Disadvantage Y11 Status and Prior Attainment,Disadvantaged Prior Attainment KS4 E&M 9-4 not achieved,Number of pupils,Revised,z,5980,3221,917,0,658,c,c,c,259,c,c,c,c,c,c,629,c,c,c,1675,2090,c,c,c,669,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,Revised,z,75574,67385,44344,37584,5148,4328,588,232,1612,156,0,39,1314,4,99,4926,845,2356,1725,18115,5555,3928,1135,492,2634,2024,610
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Prior Attainment,Prior Attainment KS4 E&M 9-4 achieved,Number of pupils,Revised,z,45755,39255,19596,16876,2383,1809,356,218,337,12,1,61,163,1,99,4641,558,2424,1659,15018,4913,2981,1335,597,1587,1509,78
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Major,Mixed Dual background,Number of pupils,Revised,z,9234,8133,6195,5602,301,249,38,14,292,35,0,240,7,1,9,345,107,145,93,1593,710,551,106,53,391,338,53
201819,Academic year,National,E92000001,England,Mainstream schools and colleges,Total,Level 2,Level 2 other,Total,Total,Number of pupils,Revised,z,18265,11355,3544,0,2143,939,899,305,1401,112,0,850,318,12,109,2392,19,866,1507,5419,4514,2420,1236,858,2396,1746,650
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Selective school,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,z,22514,20646,16692,15850,423,379,30,14,419,128,0,266,13,0,12,754,352,269,133,3200,1147,1000,105,42,721,631,90
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 other,Disadvantage Y11 Status and Ethnicity Major,Disadvantaged Black or Black British,Number of pupils,Revised,z,561,336,172,0,112,c,c,c,60,c,c,c,c,c,c,47,c,c,c,117,150,c,c,c,75,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 other,Prior Attainment,Prior Attainment KS2 no recorded level,Number of pupils,Revised,z,2656,1635,992,0,715,350,282,83,277,7,0,146,112,1,11,115,3,53,59,528,471,296,110,65,550,289,261
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 2,Level 2 approved,Ethnicity Major,White,Number of pupils,Revised,z,67187,51795,17011,2326,13593,8238,4233,1122,1092,11,0,16,677,9,379,10746,121,6504,4121,24038,12090,5726,4212,2152,3302,3114,188
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Free 16-19,Level 2,Level 2 approved,Total,Total,Number of pupils,Revised,z,33,22,10,0,3,0,2,1,7,0,0,2,5,0,0,6,0,2,4,6,10,3,2,5,1,0,1
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,z,56608,45241,16235,2529,12047,7441,3602,1004,1659,10,0,303,1007,8,331,9364,115,5792,3457,19642,8274,4835,2385,1054,3093,2584,509
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Disadvantage Y11 Status and Ethnicity Major,Disadvantaged Asian or Asian British,Number of pupils,Revised,z,2366,1992,1540,1336,165,c,c,c,39,c,c,c,c,c,c,93,c,c,c,359,301,c,c,c,73,c,c
201819,Academic year,National,E92000001,England,Special schools,Total,Level 3,Level 3 other,Total,Total,Number of pupils,Revised,z,15,14,9,5,2,0,1,1,2,0,0,0,0,2,0,0,0,0,0,5,1,1,0,0,0,0,0
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 2,Level 2 approved,LLDD Provision,No identified LLDD,Number of pupils,Revised,z,62777,48416,17087,2871,12758,8017,3768,973,1458,11,0,22,1079,2,344,9533,120,5878,3535,21796,10757,5670,3427,1660,3604,3083,521
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Level 1 and entry level,Ethnicity Minor,Any other ethnic group,Number of pupils,Revised,z,530,299,193,0,184,6,89,89,9,0,0,0,6,0,3,15,0,5,10,91,154,79,42,33,77,61,16
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 approved,Ethnicity Minor,Any other white background,Number of pupils,Revised,z,159,124,73,12,10,3,3,4,51,0,0,43,6,1,1,12,0,5,7,39,29,23,4,2,6,6,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 other,Ethnicity Minor,White and Asian,Number of pupils,Revised,z,50,35,20,17,3,0,3,0,0,0,0,0,0,0,0,3,0,2,1,12,10,8,1,1,5,4,1
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,FSM Y11 Status,FSM not eligible,Number of pupils,Revised,z,68916,58018,28789,23507,4618,3314,960,344,664,29,1,132,334,3,165,6512,658,3265,2589,22717,7812,4874,2073,865,3086,2570,516
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Disadvantage Y11 Status and Prior Attainment,Not Disadvantaged Prior Attainment KS4 E&M 9-4 not achieved,Number of pupils,Revised,z,20881,17312,8325,6243,1826,c,c,c,256,c,c,c,c,c,c,1791,c,c,c,7196,2597,c,c,c,972,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 other,Ethnicity Minor,White and Black Caribbean,Number of pupils,Revised,z,79,56,17,0,1,1,0,0,16,0,0,14,2,0,0,12,0,7,5,27,19,16,2,1,4,4,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Prior Attainment,Prior Attainment KS2 at L4,Number of pupils,Revised,z,42131,32924,10492,1912,7470,5126,1780,564,1110,6,0,223,616,1,264,7226,82,4454,2690,15206,7283,3651,2429,1203,1924,1863,61
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Black or Black British,Number of pupils,Revised,z,8743,7990,6877,6291,288,c,c,c,298,c,c,c,c,c,c,200,c,c,c,913,448,c,c,c,305,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Sixth form colleges,All other qualifications,Level 1 and entry level,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,z,319,164,76,0,32,3,9,20,44,0,0,0,41,0,3,39,0,14,25,49,120,47,38,35,35,30,5
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other white background,Number of pupils,Revised,z,13116,10930,8490,7499,549,452,74,23,442,32,1,314,84,2,9,396,94,190,112,2044,871,718,104,49,1315,619,696
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged White,Number of pupils,Revised,z,48550,41464,18453,15101,2958,c,c,c,394,c,c,c,c,c,c,5364,c,c,c,17647,5157,c,c,c,1929,c,c
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 other,FSM Y11 Status,FSM not eligible,Number of pupils,Revised,z,4622,3126,1141,0,294,112,111,71,847,4,0,723,91,5,24,628,6,204,418,1357,954,629,197,128,542,452,90
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Level 1 and entry level,Ethnicity Minor,Any other mixed background,Number of pupils,Revised,z,462,239,105,0,99,5,54,40,6,0,0,2,1,0,3,44,0,7,37,90,158,61,61,36,65,61,4
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 other,Ethnicity Minor,Gypsy Roma,Number of pupils,Revised,z,34,25,8,8,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,10,7,2,4,1,2,2,0
201819,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 other,Total,Total,Number of pupils,Revised,z,5637,3683,1345,0,366,128,142,96,979,5,0,838,102,6,28,729,7,237,485,1609,1279,785,270,224,675,578,97
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Level 1 and entry level,Prior Attainment,Prior Attainment KS4 E&M 9-4 no record,Number of pupils,Revised,z,7356,4141,3025,0,2935,121,1066,1748,90,4,0,7,72,2,5,94,1,11,82,1022,1400,723,429,248,1815,566,1249
201819,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Ethnicity Minor,Any other mixed background,Number of pupils,Revised,z,981,725,393,58,303,163,106,34,32,0,0,6,24,0,2,84,0,46,38,248,202,99,67,36,54,49,5
201819,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Other qualifications,LLDD Provision,No identified LLDD,Number of pupils,Revised,z,24037,13483,1600,0,1257,895,176,186,343,9,0,10,137,1,186,4147,39,1703,2405,7736,6998,3574,1716,1708,3556,2972,584
